date,high,low,close,ticker,next_open,standard_volume,oto,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr
2018-05-29,1.0629609101125537,-0.6234597340441628,0.1737589990832955,msft,0.4803773899173081,-0.1207265881749722,0.9968501487852108,1459024681.7288327,594068400,0.3006780848496984,1768294.75081963,58.25784542985917,-2.1005564566173964,0.8547464771284717,-92680.8469513926,2092.191729013201,97.44970449548458,1.700461284386406,96.79000053405761,99.64776155503333,93.9322395130819,5.905074915192611,0.7134540980190728,0.0,0.0,97.46333389282223,98.90433425903328,96.0223335266112,2.957010208158207,0.6896835893406642,0.0,0.0,6.7465713117685855,0.851454782737725,1.0655335870573452,1.04349571274425,0.02203787431309534,97.59833335876465,96.16076953594501,97.5006117917481,96.43507820469075,11.87731632337329,18.656757429531254,17.386571786753695,1.0692726897966989,0.8352304257585792,0.23404226403811967,0.16243045111955362,23.783949835343776,78.61620698277738,0.9099964141845902,43.181144119109526,42.00787371723578,1.1732704018737437,97.40500259399414,94.63000106811523,96.01750183105469,93.03000259399414,93.17500114440918,90.53499984741211,88.0,8.0,80.0,95.611347272534,,0.0,0.0,57.980226586221605,15.861462107438193,63.44777919358631,75.31803701323832,81.11546203728317,-24.681962986761675,2.223764374676861,95.76854372896248,0.10213305114991719,-0.3558341520427444,-0.3564687476139916,109.60223621542862
2018-05-30,0.9561615957176528,-0.4068700095796296,0.651001327984968,msft,0.9968501487852108,-0.5527360904636196,-0.010073659117981748,1471261337.2664223,616226900,0.2801675680953938,4491234.79241135,57.59652918671707,3.174854444410651,0.8807807807889179,110496.64138479903,2112.257531769461,97.6535857041642,1.6644147897368278,96.98750038146973,99.86900516431665,94.10599559862281,5.942012674856921,0.8405332828969889,0.0,0.0,97.61666742960608,99.04066721598315,96.19266764322904,2.9175341135343222,0.9681635248093573,0.0,0.0,7.011215904123863,0.9558819239529242,1.102225641525564,1.0552416985005129,0.046983943025051156,97.70250002543132,96.2992310157189,97.72359412351642,96.62136848199086,11.567184195148998,19.136724104164564,16.454741152816965,1.106469476210911,0.8527764304236698,0.2536930457872413,0.16387979158987218,23.687793974161718,108.06762619248047,1.0424983978271456,43.93703093955311,42.696085448398165,1.240945491154946,97.54000091552734,94.76499938964844,96.15250015258789,93.16500091552734,93.17500114440918,90.53499984741211,100.0,4.0,96.0,96.01558600266196,,0.0,0.0,61.497545923588056,16.847852633648625,65.00859581562767,91.22797624624707,83.58995439067625,-8.772023753752936,2.2205593557918775,95.95586058127812,1.279426856750265,0.9590804933410357,0.9545105130026599,111.61249037657738
2018-05-31,0.7050024592483384,-0.6848628249629063,-0.4532224529029572,msft,-0.010073659117981748,0.2421215924881637,1.9943627933912689,1448500548.5164845,582086000,0.2667658034139589,3313126.988073708,59.33235867490583,2.9102760699223746,0.6608190707870187,174564.13758713315,2112.257531769461,97.82509551110903,1.6359730361049405,97.25400009155274,99.76133550514524,94.74666467796024,5.156261770687377,0.8162712570763471,0.0,0.0,97.82566706339513,99.30966669718431,96.34166742960598,3.033967829378508,0.8417552307292505,0.0,0.0,7.752895416568292,0.8474799222489927,1.1096370242116507,1.0661207636427406,0.043516260568910115,97.76999982198079,96.51923076923077,97.89534831034322,96.78571128613157,11.822063032472636,21.071603151682478,15.531538994635339,1.0449996776582064,0.8649998226166469,0.17999985504155958,0.16517512108365917,23.54327885461102,130.32954844561564,0.06599960327147869,42.99136915183889,43.146704973283924,-0.15533582144503555,98.0,95.1349983215332,96.5674991607666,93.53499984741211,93.40750122070312,90.53499984741211,96.0,20.0,76.0,96.46840396228929,,0.0,0.0,60.85557876354293,17.520821580197687,59.24456109152904,72.35570618733507,79.63390648227345,-27.644293812664927,2.398941331751203,96.1379077648081,0.826275189921572,-0.11116787644683823,-0.11122971376362756,111.37724526472948
2018-06-01,1.5914603651104864,-0.1107983598953255,1.5209530165157137,msft,1.9943627933912689,-0.12174815383105587,0.7307898954751701,1474782325.6084704,610741600,0.30560403795100344,10822473.300481286,66.34075261600009,4.216809292003617,0.9779197629476221,527389.8037230589,2153.9300531040158,98.06600526901632,1.6743761597405402,97.59000015258789,100.10162022185573,95.07838008332006,5.147289815228536,1.1370391768433927,1.0,0.0,98.201333618164,99.68333358764654,96.7193336486815,3.0182888864727224,1.3733695515078925,1.0,0.0,8.13608200531978,0.9911839202392209,1.2583541476180642,1.1045674404378052,0.153786707180259,98.05916659037273,96.84538474449745,98.34067948037155,97.08232533275348,12.630105655981412,22.85906576096522,14.269498698827507,1.0557915917254843,0.8137115491307547,0.2420800425947296,0.16997014798796148,23.477787253036496,195.89458695102468,-0.4399986267089844,44.30536412255658,43.753026102602334,0.5523380199542487,98.59000015258789,96.65499877929688,97.62249946594238,93.97000122070312,92.875,90.53499984741211,100.0,16.0,84.0,97.03185898652612,,0.0,0.0,67.36027146448217,20.05447452966761,65.15902692901851,98.60835562997883,87.39734602118693,-1.3916443700211742,2.6297353856703864,97.28345212497014,3.565558191105986,1.9728901759268558,1.9536809380775289,115.54748617070216
2018-06-04,0.592532551316638,-0.4049018896501555,0.4048943551899553,msft,0.7307898954751701,-0.2128930376920312,0.47059152640549495,1491799451.070199,638023200,0.29875025860253446,12706081.83881934,67.26433618463074,4.9608637934099304,1.0561226202833816,803539.1006517789,2172.7360111709727,98.35956598638491,1.6139385132489081,97.91549987792969,100.74970792631059,95.08129182954879,5.789089678170017,1.1623540380460875,1.0,0.0,98.70400009155269,100.19500045776371,97.21299972534166,3.0211548971228144,1.4946335844738619,1.0,0.0,6.9549740001161435,0.9720994846515797,1.4307294052875648,1.1697998334077573,0.2609295718798075,98.43583297729492,97.13038459190956,98.85288235553674,97.42215295024917,13.954095684866457,25.986546585950077,13.637370145603889,1.1214010699455002,0.7994242078006509,0.3219768621448492,0.1783360732142018,23.25777516039628,245.39696381121675,-1.735499572753909,47.046762242255625,44.474283268081756,2.572478974173869,99.09000015258789,97.15499877929688,98.12249946594238,94.47000122070312,92.875,92.15999984741211,100.0,12.0,88.0,97.7209244788147,,0.0,0.0,69.79923455175751,22.982840928899897,63.325665053364126,96.84904676832447,89.27103619521273,-3.150953231675532,3.0015878789565136,98.43768192064226,4.65259554510904,0.8730997573415111,0.8693102826986099,117.42943074941428
2018-06-05,0.32353120691634984,-0.4607855104932557,0.18627690333945512,msft,0.47059152640549495,-0.4627918779257037,0.1658842343644551,1507083878.3451796,661537600,0.3120572187451192,12637725.64246731,74.88503396771216,1.9562581444333387,1.592745367488624,358463.00431528926,2183.848748744363,98.72193593280046,1.5325449670997986,98.21399993896485,101.49358183449014,94.93441804343955,6.678440746865815,1.1061752121308965,1.0,0.0,99.1586667378743,100.60866750081384,97.70866597493475,2.9246072192007566,1.5452876236377293,1.0,0.0,7.412383961371137,0.9807693113841466,1.590958459039328,1.2540315585340716,0.3369269005052564,98.93666648864746,97.37538469754733,99.3662854456705,97.77532698663117,15.430478747292062,27.114931226354305,13.16769338695734,1.2185463463621962,0.733834387489784,0.48471195887241214,0.18940434587859614,22.97931852558285,227.251864707136,-1.853999328613284,47.55131289667742,45.06789401264331,2.4834188840341156,99.32500076293945,97.38999938964844,98.35750007629395,94.70500183105469,93.29000091552734,92.4900016784668,100.0,8.0,92.0,98.54873970512207,,0.0,0.0,71.17015205054236,25.86117154376893,63.74917260314661,97.84616323617767,97.76785521149361,-2.153836763822334,3.5936466665828988,99.35968477350785,6.248702554752472,0.5114628521944331,0.5101593237683666,118.54150151743536
2018-06-06,0.11709125025061162,-0.5659658587583771,0.009752641011440131,msft,0.1658842343644551,-0.6214330640636385,-1.5197322599113552,1521568086.8530805,682660500,0.3269145401013344,11737589.594548745,80.55261689576196,1.0604548135690859,1.6957312831194258,182277.13963298104,2190.2597929962967,99.04874660156608,1.4492901652140375,98.54799995422363,102.12716459563181,94.96883531281544,7.263799657163486,1.050686864742125,1.0,0.0,99.6293334960937,101.05233383178714,98.20633316040023,2.8565890902988835,1.5051523867989045,1.0,0.0,7.661236581026841,0.9854303739011878,1.7222947204973167,1.3476841909267208,0.37461052957059593,99.44749959309895,97.72038474449745,99.84685658691652,98.1245618664192,16.942142137715017,27.475034694617513,12.753791929477293,1.2239555275858065,0.6965275316665901,0.5274279959192164,0.2020007449947125,22.70729915743283,193.76594379401442,-0.9480014801025334,49.52460353206752,45.55370189470084,3.97090163736668,99.70499801635742,97.52499771118164,98.61499786376953,94.84000015258789,93.29000091552734,92.4900016784668,100.0,4.0,96.0,99.30499213030859,,0.0,0.0,71.96092083215902,28.49627072328409,66.19613299726349,98.37517481689987,97.69012827380061,-1.6248251831001348,4.147352151309747,100.20315798848658,6.3615579229868064,0.29356631294268354,0.2931362485194988,119.18306574568969
2018-06-07,0.03896825614488897,-2.2114020835047543,-1.7243100303458991,msft,-1.5197322599113552,-0.14983457583013662,-0.07913166936198701,1505557591.006302,654428300,0.23197859605027904,3567382.6193893002,77.63971130540246,-5.850249225673072,1.5080250113089322,-381485.84357219934,2190.2597929962967,99.3723876328207,1.5353616674914619,98.74499969482422,102.38171456123378,95.10828482841465,7.365871441893747,0.7935338123856777,0.0,0.0,99.97066650390619,101.38366699218753,98.55766601562485,2.826830184684485,0.8217729778061872,0.0,0.0,6.947187838931271,0.7361508707073533,1.6771331134577423,1.4135739754329253,0.263559138024817,99.72083282470703,97.94653848501352,100.0058013048398,98.32866819138206,16.83851264988844,24.714229190009277,18.084185787220967,1.1817289683922565,0.7078651308494643,0.47386383754279215,0.2113627730178752,22.66816532576477,121.00353761030885,-1.244999694824216,49.47780245982039,45.92644653138889,3.551355928431498,99.96000289916992,97.56999969482422,98.76500129699707,95.10000228881836,93.39750099182129,92.4900016784668,96.0,4.0,92.0,99.96399339907109,,0.0,0.0,62.11415047090099,27.964593824509688,61.406975931727104,72.90411519014654,89.70848441440796,-27.095884809853455,4.437587513643152,100.24677690596977,3.360654539524979,-1.5708855926522602,-1.5833547569730655,115.73995054435713
2018-06-08,0.8507277094728982,-0.5440651323449841,0.5341783906316344,msft,-0.07913166936198701,-0.5522982766110123,0.08909646172390318,1517661917.6832848,676593400,0.21367837197337808,5432588.673762257,83.11729041590891,-1.844792671258877,1.455335666160278,-278707.44321061764,2206.543445746808,99.65974508792777,1.5228251040138014,98.93099937438964,102.75363066762982,95.10836808114946,7.72787360364975,0.8530288003189237,0.0,0.0,100.30599975585932,101.64699935913089,98.96500015258773,2.6738173320350023,0.9936606596782527,0.0,0.0,6.934126465649959,0.8454803070441768,1.682466519754854,1.4673524842973111,0.21511403545754293,100.06499926249187,98.25884598952074,100.25567760462106,98.5732110848662,16.74228526833519,23.182945040470035,16.963696580764598,1.1765265154134836,0.7208971087661564,0.4556294066473272,0.219244386873032,22.644206403545915,105.31417634184822,-0.27099571228026775,50.84541774180577,46.540089689520485,4.305328052285283,99.96000289916992,97.56999969482422,98.76500129699707,95.10000228881836,93.39750099182129,92.4900016784668,92.0,4.0,88.0,100.37999725341795,,0.0,0.0,64.54781132116541,28.239188386536533,62.64584920464064,83.35942337611938,84.87957112772186,-16.64057662388063,4.5022639779483455,100.39969811530572,4.235894618890209,0.7434575935960197,0.7407075693932619,117.34388558909944
2018-06-11,0.5741948216948956,-0.3366042570978389,0.03960094513548729,msft,0.08909646172390318,-0.4643507605827146,0.6132569297127466,1513576831.744618,653102500,0.17993466987682114,2710135.178684998,76.38595568418023,-0.4503928483587144,1.0070969310278672,30727.446442246437,2206.543445746808,99.88382247421735,1.4665425020596854,99.09849967956544,102.98375984040754,95.21323951872333,7.841208844543722,0.7511419173239335,0.0,0.0,100.57633285522456,101.89733200073246,99.25533370971664,2.6268588404578943,0.6792848232127837,0.0,0.0,6.922406123738837,0.7609330548493357,1.6212043630773678,1.4981228600533225,0.1230815030240453,100.2641658782959,98.52730765709511,100.37788151956516,98.7566771564878,16.652931271178602,22.175503580368034,16.22651969395323,1.169708637737456,0.8021710083068928,0.3675376294305631,0.22416558062411407,22.57609149203249,82.37850318242089,-0.7885021209716712,51.22949355733518,47.43435073821222,3.7951428191229652,100.30000305175781,97.80500030517578,99.0525016784668,95.10000228881836,93.39750099182129,92.4900016784668,88.0,8.0,80.0,,102.69000244140624,0.0,1.0,61.27004279156191,27.48901019132956,64.28405817423167,74.25433779399201,76.83929212008591,-25.745662206007992,4.290498868156888,100.44614215751254,2.422460268533629,-0.5706919387333254,-0.5723266074264544,116.10352155471269
2018-06-12,0.3461903851667225,-0.3461903851667114,0.2077142311000424,msft,0.6132569297127466,-0.8070197027665865,-0.06881605779018862,1524571951.7446182,671427700,0.20263853783790958,3003608.9155400614,76.62369549120415,-0.11459113111343323,0.8732760477555459,-86911.22985726484,2212.220725882022,100.05379415601453,1.389887946677937,99.26249961853027,103.22954742975205,95.2954518073085,7.993044355053111,0.7580631791570094,0.0,0.0,100.88933258056636,102.11533203125005,99.66333312988266,2.430384698411318,0.671560018967717,0.0,0.0,6.910969033335654,0.7988331253600645,1.5754719860197781,1.5135926852466137,0.06187930077316439,100.5141658782959,98.76384588388296,100.52128398710802,98.94581200108824,16.569959702390342,21.443754717477162,15.691075829434254,1.1560001373291018,0.8145000457763668,0.341500091552735,0.2269656367533449,22.507833823520667,75.37772783242389,-0.9024990081787081,51.73458815390304,48.3007459842511,3.433842169651939,100.6500015258789,98.87000274658202,99.76000213623047,95.10000228881836,93.39750099182129,92.4900016784668,84.0,4.0,80.0,,102.64960235595701,0.0,0.0,62.19676783136867,27.132018306502193,61.46828736150146,78.33588245228077,78.64988120746399,-21.66411754771923,3.9286162656896266,100.53242921254366,3.0515716351350424,0.25729292328946496,0.25696249171094365,116.65954062265232
